index,cluster,psnr_standard,psnr_optimized,bpp_standard,bpp_optimized,bpp_uncompressed,ssim_standard,ssim_optimized
1592,5,36.80884774,40.86037629,1.273895264,1.357196808,8,0.933127799,0.973708288
1593,5,35.8143986,39.77005025,1.366271973,1.465015411,8,0.929659778,0.972633272
1594,5,43.30407241,46.62803939,0.740142822,0.76033783,8,0.982764745,0.991056765
1595,5,42.37206338,45.91379414,0.751865387,0.751544952,8,0.97116674,0.98470574
1596,5,39.09805484,43.62589911,1.036132813,1.093120575,8,0.951894302,0.981505505
1597,5,41.35450591,44.66133529,0.948806763,0.942771912,8,0.966824842,0.982515826
1598,5,42.85999081,46.39412426,0.668704987,0.678657532,8,0.972899148,0.985994532
1599,5,44.17314075,47.4135692,0.63470459,0.642742157,8,0.98365607,0.991378904
1600,1,39.42201916,40.04998986,1.818687439,1.819713593,8,0.98413769,0.986208882
1601,5,43.74837637,45.77918739,0.878498077,0.916183472,8,0.986701838,0.990478582
1602,1,39.63821276,40.21323706,1.786575317,1.786453247,8,0.984321527,0.986060424
1603,1,42.64201959,42.496595,1.189422607,1.195617676,8,0.985684817,0.984783916
1604,7,42.13831344,41.57410377,1.23897934,1.257293701,8,0.985070896,0.982541403
1605,1,42.25490682,42.18177997,1.169395447,1.174594879,8,0.986452246,0.985812782
1606,7,43.55345272,43.78469846,0.981266022,1.001911163,8,0.985187493,0.985253626
1607,1,39.69230188,39.6148856,1.624794006,1.617023468,8,0.980655865,0.980159644
1608,7,42.05808718,41.6699385,1.223117828,1.242851257,8,0.984976243,0.983219545
1609,1,40.25878528,40.23983761,1.66519928,1.661422729,8,0.988224305,0.987934187
1610,7,43.68653928,43.63280369,0.998752594,1.018192291,8,0.985590603,0.984927063
1611,3,41.81233952,42.85282993,1.289840698,1.317066193,8,0.982275382,0.984148081
1612,7,44.95295505,46.77381959,0.532089233,0.511116028,8,0.986577317,0.990386848
1613,7,45.3488569,45.57332459,0.569740295,0.531455994,8,0.981682608,0.981362466
1614,3,44.1034329,44.9692684,0.853027344,0.857158661,8,0.985871174,0.987598837
1615,1,43.95115776,43.56299678,0.900859833,0.88596344,8,0.984802528,0.982729589
1616,1,41.38674481,41.39695287,1.420783997,1.429405212,8,0.985577673,0.985367131
1617,7,43.83114647,43.69695959,0.874549866,0.891998291,8,0.988642703,0.988384287
1618,7,42.13908054,41.57386948,1.236660004,1.25510025,8,0.985017062,0.982743802
1619,1,41.37624238,41.39402279,1.406589508,1.414512634,8,0.986195785,0.985884404
1620,1,41.05206692,41.06432875,1.440670013,1.448326111,8,0.987941254,0.987571394
1621,1,39.70410008,39.50442781,1.583713531,1.578601837,8,0.983981934,0.983286374
1622,7,43.32866588,43.1331152,0.958774567,0.973968506,8,0.986134224,0.985507312
1623,4,40.83943649,41.86196372,1.537231445,1.556732178,8,0.98632427,0.988333983
1624,1,39.45875795,39.37831158,1.647407532,1.624855042,8,0.98344611,0.982689375
1625,4,41.93346343,42.54660335,1.355922699,1.374046326,8,0.986024016,0.986929829
1626,7,37.50305238,37.22754974,1.993560791,1.953742981,8,0.980237027,0.977413764
1627,1,39.19318286,39.03468285,1.692440033,1.686729431,8,0.983653934,0.983003766
1628,7,43.21406891,43.3103142,1.078983307,1.101654053,8,0.985640334,0.984884302
1629,7,42.94718161,42.30754728,0.990558624,1.005931854,8,0.983092811,0.979965397
1630,7,42.59577209,45.50895077,0.589290619,0.588809967,8,0.986167684,0.99285599
1631,1,36.89578038,36.61719569,2.321445465,2.316257477,8,0.989359518,0.988520802
1632,5,43.35810581,44.89600176,1.076251984,1.118095398,8,0.987395169,0.989630588
1633,7,43.58672509,43.83141117,0.965698242,0.985218048,8,0.98619292,0.986332664
1634,1,40.90712383,40.77988928,1.362644196,1.353157043,8,0.985495716,0.98445071
1635,3,45.64907662,49.32302607,0.451686859,0.446609497,8,0.969326259,0.993549915
1636,1,36.79888207,36.51137007,2.175067902,2.162410736,8,0.98378411,0.982653982
1637,7,42.94718161,42.30754728,0.990558624,1.005931854,8,0.983092811,0.979965397
1638,7,42.59577209,45.50895077,0.589290619,0.588809967,8,0.986167684,0.99285599
1639,7,44.24730411,44.65064677,0.875736237,0.89617157,8,0.986742903,0.98700839
1640,7,45.80251154,46.53751798,0.522941589,0.489810944,8,0.984296119,0.985383158
1641,7,41.7098627,41.09542745,1.297317505,1.314399719,8,0.984377795,0.981690094
1642,1,40.1357554,40.10653612,1.608528137,1.602119446,8,0.987766541,0.9873397
1643,1,39.14388541,39.00315497,1.734710693,1.732261658,8,0.98226286,0.981898075
1644,7,42.70578116,42.88992747,1.136756897,1.158435822,8,0.981980679,0.981780347
1645,7,43.57065412,43.24110572,0.937259674,0.953117371,8,0.987595007,0.986497234
1646,7,40.83709719,40.2177833,1.454338074,1.472213745,8,0.983069253,0.979840848
1647,1,39.13916851,39.22966885,1.568916321,1.50239563,8,0.971918127,0.971675065
1648,7,44.61448954,44.96133164,0.674057007,0.621482849,8,0.983271081,0.982763282
1649,1,38.09323847,38.17738552,1.971107483,1.940971375,8,0.980568708,0.980892799
1650,1,39.7933779,39.89714861,1.619876862,1.588619232,8,0.984430414,0.984576513
1651,1,38.71955707,38.92305015,1.837268829,1.80803299,8,0.978633069,0.979573017
1652,1,38.74469206,38.91918871,1.830917358,1.795005798,8,0.977690152,0.978087482
1653,1,41.16718199,41.21915549,1.142166138,1.076263428,8,0.977341914,0.976229175
1654,7,44.82617942,44.97041256,0.682331085,0.622982025,8,0.983882307,0.983940115
1655,7,42.17018689,42.39845482,0.873077393,0.823192596,8,0.984802751,0.983371449
1656,7,44.32813623,44.80643134,0.643955231,0.592254639,8,0.982313767,0.981793679
1657,7,45.28039185,45.50861561,0.636604309,0.582771301,8,0.986304003,0.986122216
1658,7,44.39569859,45.04585998,0.71163559,0.67067337,8,0.985718773,0.987282528
1659,7,42.84555819,42.75806062,0.957649231,0.879322052,8,0.977913459,0.977774581
1660,3,42.13592546,44.00434789,0.96938324,0.889022827,8,0.976102371,0.981889114
1661,3,43.44293922,45.17844224,0.793476105,0.724349976,8,0.982165512,0.985892594
1662,7,47.85112629,49.93039799,0.386722565,0.375999451,8,0.991457498,0.994239452
1663,7,41.71811957,43.75681572,0.825695038,0.825199127,8,0.975393227,0.983790727
1664,4,42.10502545,42.53616077,1.371887207,1.389431,8,0.98722751,0.987533033
1665,7,43.41317216,42.94324108,0.968387604,0.984222412,8,0.986123707,0.9844641
1666,1,42.32948212,42.17015749,1.166999817,1.16771698,8,0.983525251,0.982364166
1667,1,37.67593295,37.62637634,1.908763885,1.881790161,8,0.980527863,0.980126776
1668,1,39.79220222,39.80643374,1.289081573,1.22145462,8,0.971994877,0.97064501
1669,7,38.56719686,38.26626386,1.696655273,1.615695953,8,0.974535655,0.969684384
1670,7,39.17273495,39.16437416,1.535945892,1.469158173,8,0.97122321,0.968346869
1671,7,42.5799097,42.47937176,0.975814819,0.89704895,8,0.980149306,0.97739893
1672,7,42.36191317,42.58038967,0.904247284,0.832008362,8,0.976833027,0.974500944
1673,7,42.26690463,42.20137807,0.931972504,0.858295441,8,0.978391033,0.975529761
1674,7,44.98491258,45.09217552,0.652294159,0.598800659,8,0.983417315,0.982158626
1675,3,39.30625466,41.60078483,1.674163818,1.641979218,8,0.976265202,0.983482854
1676,1,42.29698878,42.54365969,1.020008087,0.95236969,8,0.982209191,0.981839795
1677,7,39.71860171,40.53926253,1.573768616,1.540588379,8,0.977641815,0.979282439
1678,7,41.66849041,41.72495546,1.062889099,0.980758667,8,0.976784495,0.973633488
1679,3,43.30344545,45.86649246,0.765937805,0.722450256,8,0.980100479,0.987247893
1680,1,40.49721269,40.42670436,1.519371033,1.511951447,8,0.986925673,0.986077494
1681,3,46.83614343,52.74496879,0.319072723,0.322742462,8,0.945549883,0.997156062
1682,7,43.09514279,42.72856259,0.999996185,1.014976501,8,0.983748829,0.982008053
1683,7,45.00165291,45.35615317,0.621417999,0.571784973,8,0.982717959,0.984571171
1684,1,44.94711695,45.07287057,0.64422226,0.591941833,8,0.986431932,0.9862224
1685,7,42.09647066,42.25681276,1.080013275,1.002296448,8,0.978551399,0.976595114
1686,3,40.60143657,42.63419484,1.309432983,1.218677521,8,0.974214897,0.980653491
1687,1,40.29403144,40.41091656,1.447437286,1.407711029,8,0.979713161,0.979653668
1688,1,35.80376199,35.53397908,2.134185791,2.115642548,8,0.978763488,0.977448421
1689,5,39.70730473,42.85516477,1.440059662,1.439060211,8,0.971923146,0.985141243
1690,1,38.83841956,38.91195206,1.520503998,1.455879211,8,0.973267119,0.972718969
1691,7,45.84173738,46.18403407,0.535274506,0.50144577,8,0.982983098,0.983198653
1692,7,43.48193373,43.55117819,0.874782562,0.809356689,8,0.982472089,0.980979172
1693,7,40.59905235,40.41847082,1.313224792,1.262897491,8,0.980119393,0.977469758
1694,3,40.85613246,42.1868862,1.294929504,1.285003662,8,0.973039729,0.977501894
1695,1,39.10460303,39.18660969,1.689472198,1.660495758,8,0.984704852,0.984782009
1696,7,40.84203686,40.95425308,1.171085358,1.079719543,8,0.975687758,0.972901802
1697,7,40.91942655,40.85860933,1.185832977,1.08082962,8,0.969706207,0.965165158
1698,1,38.13434708,38.11202908,1.463439941,1.39704895,8,0.968829717,0.967038377
1699,7,45.46866456,45.72419309,0.586429596,0.548522949,8,0.984574202,0.983733722
1700,7,44.95025405,44.99940478,0.689228058,0.628009796,8,0.984797682,0.983672848
1701,1,42.10141551,42.19600131,0.929347992,0.868709564,8,0.978990091,0.97804159
1702,1,40.70975009,40.83577513,1.2172966,1.146751404,8,0.974375216,0.973625152
1703,5,41.08789944,43.56571759,1.234516144,1.227489471,8,0.97647621,0.984618017
1704,7,46.73997605,47.14910433,0.476314545,0.449020386,8,0.988124303,0.988673886
1705,1,39.31485204,39.38755297,1.526496887,1.490818024,8,0.977321575,0.977219465
1706,7,43.93594614,43.83706614,0.827945709,0.736118317,8,0.979321169,0.977001383
1707,7,43.17202546,43.27636569,0.833503723,0.772121429,8,0.980097771,0.979044117
1708,7,45.41978503,45.53372398,0.653343201,0.621643066,8,0.989538967,0.990190596
1709,7,39.64177968,39.91733214,1.494007111,1.392745972,8,0.975340982,0.973861752
1710,5,46.02786046,48.03641085,0.561416626,0.567447662,8,0.986018254,0.990386592
1711,7,43.39863225,43.62558793,0.814292908,0.762161255,8,0.983368124,0.982633308
1712,7,42.6901137,42.88002124,0.858879089,0.793579102,8,0.980418002,0.979496807
1713,3,40.57164467,42.70773406,1.307689667,1.216308594,8,0.974857705,0.981566394
1714,3,38.91034401,41.0142004,1.58065033,1.537242889,8,0.972744518,0.980302756
1715,7,44.70598796,44.84193714,0.695346832,0.636245728,8,0.983671993,0.982412703
1716,1,37.249839,37.13089761,2.119033813,2.102577209,8,0.984227769,0.983918134
1717,1,37.89098811,37.83693301,1.736846924,1.67855835,8,0.975132448,0.974555751
1718,7,44.93832285,45.64570056,0.624984741,0.584255219,8,0.986787148,0.987261994
1719,7,43.00768508,42.5809897,1.073982239,1.092422485,8,0.986378837,0.984444122
1720,1,36.73186052,36.70198785,2.313690186,2.301361084,8,0.986908742,0.986766966
1721,7,41.43322915,40.94803674,1.259281158,1.277626038,8,0.980126442,0.977601718
1722,7,45.94301703,46.15309696,0.572753906,0.537929535,8,0.985553275,0.986066525
1723,5,42.04144687,44.37584193,1.045448303,1.040645599,8,0.980365917,0.986857122
1724,7,39.75170266,40.22441843,1.548118591,1.451477051,8,0.974888967,0.974637254
1725,5,39.3610926,43.0398819,1.343162537,1.347885132,8,0.972138251,0.986903384
1726,7,41.98195723,42.5365217,1.038448334,0.97731781,8,0.980982824,0.980740668
1727,5,39.33243882,42.87167223,1.203193665,1.218357086,8,0.978562379,0.989663294
1728,1,37.47834211,37.37891701,1.958286285,1.898529053,8,0.973365483,0.972025758
1729,1,39.34674646,39.43377543,1.62462616,1.589603424,8,0.977865085,0.978161208
1730,7,40.82627925,40.90546957,1.217201233,1.12386322,8,0.976272332,0.97330012
1731,1,39.78015046,39.81140508,1.310554504,1.243522644,8,0.972884019,0.971273127
1732,7,38.63906636,38.56559064,1.455062866,1.335838318,8,0.969787174,0.96542162
1733,7,42.39298333,41.60763389,1.1052742,1.11479187,8,0.98366866,0.980574333
1734,7,41.52737717,41.22373236,1.365879059,1.387046814,8,0.985841892,0.984546287
1735,7,46.06468406,46.34357413,0.55556488,0.519901276,8,0.98519003,0.985539796
1736,1,42.14546439,42.15034832,1.085151672,1.016490936,8,0.980176485,0.978924868
1737,7,43.16341835,42.8917369,1.0221138,1.039402008,8,0.984724503,0.983378354
1738,7,38.61310047,38.59535146,1.643863678,1.528617859,8,0.975602974,0.972657724
1739,7,40.56393551,40.56038895,1.226238251,1.118850708,8,0.970727365,0.966620365
1740,5,42.5768327,44.72796166,0.937908173,0.925468445,8,0.975734459,0.983219992
1741,1,40.0431371,40.15994614,1.59545517,1.563014984,8,0.985541131,0.985682173
1742,1,40.64634261,40.7487765,1.255142212,1.184329987,8,0.974214019,0.973292126
1743,1,36.12201875,35.96414091,2.351902008,2.340744019,8,0.986101155,0.98543189
1744,3,42.16193879,43.07713409,1.200527191,1.20658493,8,0.982271963,0.983353047
1745,7,44.8182215,45.23523312,0.633979797,0.586196899,8,0.985557374,0.985220433
1746,7,43.69541404,43.53489873,0.867904663,0.88256073,8,0.98331739,0.983106559
1747,5,42.49164062,44.77044919,1.003093719,0.996395111,8,0.979329284,0.985896487
1748,4,43.34525666,43.77459435,0.945976257,0.857326508,8,0.982512457,0.982131258
1749,7,47.9464231,53.54035874,0.288566589,0.293922424,8,0.991002922,0.997393475
1750,7,38.8764344,39.0531802,1.549564362,1.428836823,8,0.968220582,0.965339257
1751,7,46.68799447,47.27142624,0.482234955,0.453838348,8,0.98650668,0.988431339
1752,7,42.06031808,42.75935899,0.984958649,0.934398651,8,0.984373238,0.985066128
1753,7,41.67757985,41.2837124,1.270580292,1.290077209,8,0.984647362,0.983086093
1754,7,44.57880633,45.57812642,0.601764679,0.54120636,8,0.98226824,0.984480857
1755,7,45.31010875,45.59066193,0.636837006,0.590618134,8,0.985218908,0.985009261
1756,7,44.34231544,44.37925565,0.752986908,0.698993683,8,0.981806984,0.979959176
1757,5,38.087561,41.15002578,1.881603241,1.917316437,8,0.976955614,0.987607399
1758,1,39.6950418,40.23646528,1.598686218,1.556755066,8,0.979873073,0.981596188
1759,7,43.28182999,43.24013856,0.913726807,0.847587585,8,0.980476644,0.978327221
1760,3,43.60112146,45.59321033,0.811511993,0.764190674,8,0.974044921,0.990102542
1761,7,46.76057919,46.83616803,0.559558868,0.522155762,8,0.988870977,0.989683994
1762,7,45.36815968,45.35633682,0.636615753,0.578777313,8,0.980800818,0.983154196
1763,1,34.47858087,34.11569571,2.584194183,2.555728912,8,0.987040301,0.985590316
1764,5,40.52332251,43.10832973,1.321949005,1.323635101,8,0.976653759,0.984801615
1765,3,45.12921006,46.35229939,0.693313599,0.636703491,8,0.987395837,0.990152085
1766,7,43.72923111,44.10508482,0.693618774,0.639976501,8,0.98244614,0.98125329
1767,7,43.78404077,45.77891748,0.529251099,0.527072906,8,0.979403579,0.987129857
1768,7,43.18483292,43.52778055,0.835933685,0.763889313,8,0.980787094,0.979521235
1769,7,45.02668641,45.4111676,0.666984558,0.621334076,8,0.984046425,0.983900289
1770,1,39.20471466,39.39111021,1.641670227,1.597415924,8,0.973631642,0.973867608
1771,1,41.75245289,41.69158263,1.264720917,1.271224976,8,0.982653212,0.982251181
1772,5,42.51718334,44.70103641,1.051532745,1.097385406,8,0.985171707,0.989341154
1773,1,42.86597546,42.70295076,1.059749603,1.065238953,8,0.983354089,0.982367404
1774,3,44.77810561,47.45573967,0.554302216,0.531852722,8,0.962086082,0.987211152
1775,7,43.54714584,43.79169568,0.728786469,0.684780121,8,0.984443827,0.984345586
1776,5,41.99669189,45.52196929,0.899162292,0.917758942,8,0.990114311,0.995349856
1777,7,45.85912181,46.21331771,0.553794861,0.513393402,8,0.98500132,0.984641099
1778,7,41.331195,41.23788835,1.091033936,1.002487183,8,0.975039722,0.971388437
1779,7,40.71694433,40.76472278,1.199928284,1.109020233,8,0.977931486,0.975223169
1780,7,44.80351189,45.12596592,0.64384079,0.586112976,8,0.97609974,0.981089081
1781,1,38.09562229,38.3479001,2.026367188,2.008113861,8,0.985213687,0.986089598
1782,7,42.69744249,42.75641177,0.947719574,0.877006531,8,0.976644672,0.977642435
1783,1,38.89461615,38.98670263,1.702598572,1.670063019,8,0.980930458,0.98102912
1784,7,40.95655475,40.91649627,1.24238205,1.148433685,8,0.978252489,0.975605794
1785,7,40.64653775,40.63604208,1.246711731,1.154197693,8,0.977825908,0.97518821
1786,7,42.50739205,42.52514167,0.874828339,0.811901093,8,0.981769095,0.980383685
1787,5,42.94286478,45.1335532,0.924739838,0.917881012,8,0.980676895,0.986822846
1788,1,35.65552367,35.30281334,2.309104919,2.282836914,8,0.983431396,0.981885878
1789,7,38.29123843,37.71441048,1.83165741,1.846141815,8,0.979395262,0.975227284
1790,7,43.52144204,44.15766374,0.815891266,0.726459503,8,0.978563041,0.980095218
1791,1,39.4988193,39.62431546,1.555233002,1.516616821,8,0.977355512,0.977503565
1792,7,39.39147561,39.70697844,1.487930298,1.397449493,8,0.978275801,0.977464514
1793,7,43.61437093,44.12751344,0.793621063,0.748069763,8,0.984545971,0.984920112
1794,7,41.18056937,41.86225319,1.163146973,1.093086243,8,0.976130788,0.97713691
1795,7,38.66059672,38.65293348,1.603176117,1.492294312,8,0.971550557,0.967982577
1796,7,41.03754192,40.99848327,1.303524017,1.203830719,8,0.978030232,0.975391397
1797,1,37.79364204,37.7621912,1.745285034,1.684101105,8,0.971482215,0.970675683
1798,7,43.25947965,43.48035495,0.907085419,0.85509491,8,0.984914884,0.984724148
1799,1,38.69375755,38.76295602,1.470630646,1.411476135,8,0.975466755,0.97478136
,,37.65027927,39.19871547,1.272110028,1.30027995,8,0.95750243,0.967722782
,,,1.5484362,,0.028169922,,0.010220352,
,,,,,,,1.067396978,
